product_name,brand,category,price,rating,review_title,review_text,clean_text,review_date,verified_purchase,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,extracted_topics,n_topics
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Exceeded my expectations,The magnetic charging case is slick and doubles as a carrying case. All AI features work perfectly in the US.,magnetic charging case slick doubles carrying case features work perfectly,2024-07-22,True,0.6369,0.189,0.0,positive,电池续航|充电方式|AI语音,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Good value for the price,Spotify integration works flawlessly through the glasses. The magnetic charging case is slick and doubles as a carrying case.,spotify integration works flawlessly glasses magnetic charging case slick doubles carrying case,2024-12-04,True,0.2023,0.096,0.0,positive,电池续航|充电方式|第三方应用,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Love these glasses!,"Five microphones make a huge difference in noisy environments. Better battery life than I expected, easily gets through a workday. Super lightweight, I forget I'm wearing them after a few minutes.",five microphones make huge difference noisy environments better battery life expected easily gets workday super lightweight forget wearing minutes,2024-01-10,True,0.836,0.328,0.103,positive,佩戴舒适|电池续航|音频质量,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,2,Not ready for prime time,"If you use the camera a lot, expect to charge multiple times a day. Prescription insert makes them even heavier and more front-heavy.",use camera lot expect charge multiple times day prescription insert makes even heavier frontheavy,2024-11-08,True,0.0,0.0,0.0,neutral,佩戴舒适|电池续航|相机质量|处方镜片,4
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Worth every penny,The LED recording light gives people fair notice when I'm filming.,led recording light gives people fair notice filming,2025-12-04,False,0.3182,0.187,0.0,positive,相机质量|AI语音|用户隐私,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Solid product overall,Connects to my phone instantly every time I put them on.,connects phone instantly every time put,2024-01-08,True,0.0,0.0,0.0,neutral,,0
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Love these glasses!,I feel in control of my data with the privacy settings available. The LED recording light gives people fair notice when I'm filming. 12MP camera takes surprisingly sharp photos in good lighting.,feel control data privacy settings available led recording light gives people fair notice filming camera takes surprisingly sharp photos good lighting,2025-11-27,True,0.7506,0.209,0.0,positive,相机质量|发热问题|AI语音|用户隐私,4
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,3,"Good concept, needs work",People get uncomfortable when they notice I'm wearing camera glasses. The social stigma is real. People visibly tense up when they see them. Finally smart glasses that don't make you look like a cyborg.,people get uncomfortable notice wearing camera glasses social stigma real people visibly tense see finally smart glasses dont make look like cyborg,2025-02-12,True,0.0516,0.133,0.128,positive,佩戴舒适|相机质量|外观设计|旁观者隐私|社会接受度,5
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Really good with minor issues,The case protects them really well during travel. Love the WhatsApp and Instagram integration. Better than I expected for the price. A great entry into smart glasses.,case protects really well travel love whatsapp instagram integration better expected price great entry smart glasses,2025-06-28,True,0.9558,0.495,0.0,positive,App体验|性价比|第三方应用,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Very happy with these,"I feel in control of my data with the privacy settings available. Fast charging is a lifesaver, 15 minutes gives me a few more hours. Worth every penny. Replaced my earbuds, regular sunglasses, and a pocket camera.",feel control data privacy settings available fast charging lifesaver minutes gives hours worth every penny replaced earbuds regular sunglasses pocket camera,2025-09-09,False,0.7165,0.162,0.0,positive,佩戴舒适|电池续航|相机质量|AI语音|用户隐私|性价比,6
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Exceeded my expectations,"The prescription insert system works perfectly, no visual distortion. For 299 dollars this is a solid value considering all the features. Love that they charge automatically when I put them in the case.",prescription insert system works perfectly visual distortion dollars solid value considering features love charge automatically put case,2024-01-29,True,0.8807,0.305,0.054,positive,电池续航|处方镜片|性价比,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,1,Save your money,The battery barely lasts through a morning meeting if I'm using AI. Getting prescription lenses is a nightmare. Third party only and expensive. Got banned from wearing them at a restaurant. Manager cited camera policy.,battery barely lasts morning meeting using getting prescription lenses nightmare third party expensive got banned wearing restaurant manager cited camera policy,2024-12-28,True,-0.0772,0.076,0.084,negative,佩戴舒适|电池续航|相机质量|处方镜片|AI语音|旁观者隐私|性价比|社会接受度,8
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Impressed beyond belief,All AI features work perfectly in the US. Finally smart glasses that don't make you look like a cyborg.,features work perfectly finally smart glasses dont make look like cyborg,2025-03-01,True,0.8555,0.385,0.0,positive,外观设计|AI语音,2
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Really good with minor issues,Love that software updates keep improving the experience months after purchase. Appreciate the granular privacy controls in the app.,love software updates keep improving experience months purchase appreciate granular privacy controls app,2025-01-04,True,0.8658,0.377,0.0,positive,App体验|软件更新|用户隐私,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,My new favorite gadget,"Better battery life than I expected, easily gets through a workday. The AI translation feature saved me during my trip to Spain. Finally smart glasses that don't give me a headache after 30 minutes.",better battery life expected easily gets workday translation feature saved trip spain finally smart glasses dont give headache minutes,2025-01-05,False,0.8689,0.286,0.0,positive,电池续航|AI语音|视觉疲劳|导航翻译,4
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,"Finally, smart glasses done right",Better than I expected for the price. A great entry into smart glasses. Build quality feels premium. The hinges are solid and smooth.,better expected price great entry smart glasses build quality feels premium hinges solid smooth,2025-01-20,True,0.8834,0.399,0.0,positive,做工耐用|App体验|性价比,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,2,Wouldn't recommend yet,The privacy policy is deliberately vague about what they do with camera data.,privacy policy deliberately vague camera data,2025-08-31,True,-0.1027,0.0,0.104,negative,相机质量|用户隐私,2
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Worth every penny,"Battery lasts all day for my normal use — calls, music, a few photos.",battery lasts day normal use calls music photos,2024-04-20,True,0.0,0.0,0.0,neutral,电池续航|音频质量|相机质量|发热问题,4
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Worth every penny,The LED recording light gives people fair notice when I'm filming.,led recording light gives people fair notice filming,2024-07-29,False,0.3182,0.187,0.0,positive,相机质量|AI语音|用户隐私,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Love these glasses!,"Fast charging is a lifesaver, 15 minutes gives me a few more hours.",fast charging lifesaver minutes gives hours,2025-03-29,False,0.5859,0.275,0.0,positive,电池续航,1
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Exceeded my expectations,"USB-C charging is convenient, same cable as my phone. The LED recording light gives people fair notice when I'm filming.",usbc charging convenient cable phone led recording light gives people fair notice filming,2025-09-23,True,0.3182,0.108,0.0,positive,电池续航|相机质量|充电方式|AI语音|设备兼容|用户隐私,6
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Impressed beyond belief,"Appreciate the granular privacy controls in the app. USB-C charging is convenient, same cable as my phone. Fast charging is a lifesaver, 15 minutes gives me a few more hours.",appreciate granular privacy controls app usbc charging convenient cable phone fast charging lifesaver minutes gives hours,2025-09-24,True,0.7579,0.2,0.0,positive,电池续航|充电方式|App体验|设备兼容|用户隐私,5
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Worth every penny,"Finally smart glasses that don't make you look like a cyborg. Everything I need comes in the box, no extra purchases required.",finally smart glasses dont make look like cyborg everything need comes box extra purchases required,2024-10-11,True,0.4588,0.213,0.09,positive,外观设计|App体验,2
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,2,Disappointing,The frames are front-heavy and keep sliding down my nose. Wish there were more style options. Only a few frames available.,frames frontheavy keep sliding nose wish style options frames available,2025-10-24,True,0.4019,0.124,0.0,positive,佩戴舒适|外观设计|AI语音,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,1,Save your money,Battery dies in about 3 hours with heavy AI use. Not great.,battery dies hours heavy use great,2025-12-05,True,-0.5096,0.0,0.248,negative,佩戴舒适|电池续航|AI语音,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,"Finally, smart glasses done right",The companion app is intuitive and well designed. These pass the social acceptability test. I wear them everywhere.,companion app intuitive well designed pass social acceptability test wear everywhere,2025-10-27,True,0.4939,0.219,0.0,positive,佩戴舒适|外观设计|App体验|社会接受度,4
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,Really good with minor issues,Better than I expected for the price. A great entry into smart glasses. Love capturing POV moments without pulling out my phone.,better expected price great entry smart glasses love capturing pov moments without pulling phone,2024-10-20,True,0.9313,0.465,0.0,positive,性价比,1
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Game changer for daily life,Nobody at work even realized they were smart glasses until I told them.,nobody work even realized smart glasses told,2024-07-23,True,0.4019,0.197,0.0,positive,,0
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,1,Not worth it at all,"Meta AI gets confused by simple questions way too often. Coworkers think I'm recording meetings. Creates trust issues. If you use the camera a lot, expect to charge multiple times a day.",meta gets confused simple questions way often coworkers think recording meetings creates trust issues use camera lot expect charge multiple times day,2025-11-25,True,0.4767,0.156,0.066,positive,电池续航|相机质量|AI语音|用户隐私|旁观者隐私|社会接受度,6
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,5,Worth every penny,Meta AI is impressively smart. It identified a plant species from a photo. All AI features work perfectly in the US. Connects to my phone instantly every time I put them on.,meta impressively smart identified plant species photo features work perfectly connects phone instantly every time put,2024-04-22,False,0.872,0.276,0.0,positive,相机质量|发热问题|AI语音,3
Meta Ray-Ban Wayfarer,Meta,audio_camera,299,4,"Almost perfect, a few nitpicks","Setting up the glasses through the app took less than 5 minutes. Worth every penny. Replaced my earbuds, regular sunglasses, and a pocket camera.",setting glasses app took less minutes worth every penny replaced earbuds regular sunglasses pocket camera,2025-03-03,True,0.1621,0.072,0.0,positive,佩戴舒适|相机质量|App体验|性价比,4
